,ID,LONG,LAT,threshold,beta
491,geo_194,86.5,98.5,0.9,0.02770277532107649
492,geo_194,86.5,98.5,0.95,0.022413796969940412
493,geo_194,86.5,98.5,0.99,-0.0008930068217208753
494,geo_195,86.5,102.5,0.9,0.0381691522370629
495,geo_195,86.5,102.5,0.95,0.0288594573595837
496,geo_195,86.5,102.5,0.99,-0.0007101734956707073
497,geo_196,86.5,106.5,0.9,0.02900290961923232
498,geo_196,86.5,106.5,0.95,0.025269146541674253
499,geo_196,86.5,106.5,0.99,-0.0018911759825806507
500,geo_197,86.5,114.5,0.9,0.039115606802235484
501,geo_197,86.5,114.5,0.95,0.026451611909025802
502,geo_197,86.5,114.5,0.99,0.02681030084061621
503,geo_198,86.5,110.5,0.9,-0.008636009596555394
504,geo_198,86.5,110.5,0.95,-0.016796719138067816
505,geo_198,86.5,110.5,0.99,-0.06691254355343206
506,geo_199,86.5,118.5,0.9,-0.05309398629510029
507,geo_199,86.5,118.5,0.95,-0.03230495636172778
508,geo_199,86.5,118.5,0.99,-0.13930701550559027
509,geo_200,86.5,122.5,0.9,-0.09311187708840792
510,geo_200,86.5,122.5,0.95,-0.08576872074598077
511,geo_200,86.5,122.5,0.99,-0.2266964912652992
512,geo_201,86.5,126.5,0.9,-0.17521121836522308
513,geo_201,86.5,126.5,0.95,-0.18320688521635414
514,geo_201,86.5,126.5,0.99,-0.25378198848373235
515,geo_202,86.5,130.5,0.9,-0.17569801002144333
516,geo_202,86.5,130.5,0.95,-0.17351053309027692
517,geo_202,86.5,130.5,0.99,-0.22797393121690532
518,geo_203,86.5,134.5,0.9,0.012645496971552069
519,geo_203,86.5,134.5,0.95,0.012122699509604816
520,geo_203,86.5,134.5,0.99,0.018056907163535717
521,geo_204,86.5,138.5,0.9,-0.06020267202359887
522,geo_204,86.5,138.5,0.95,-0.04853819102981963
523,geo_204,86.5,138.5,0.99,-0.05348107067062444
524,geo_205,86.5,142.5,0.9,-0.05418498159837686
525,geo_205,86.5,142.5,0.95,-0.03822462997674966
526,geo_205,86.5,142.5,0.99,-0.011908654901008453
527,geo_206,86.5,146.5,0.9,0.009599833928494644
528,geo_206,86.5,146.5,0.95,0.014543546006678598
529,geo_206,86.5,146.5,0.99,0.03033510504575395
530,geo_207,86.5,150.5,0.9,0.0071559538472385125
531,geo_207,86.5,150.5,0.95,0.013750834945370756
532,geo_207,86.5,150.5,0.99,0.022022264951013587
533,geo_208,86.5,154.5,0.9,0.020836659090279718
534,geo_208,86.5,154.5,0.95,0.03445449837961156
535,geo_208,86.5,154.5,0.99,0.08047334299204797
536,geo_209,86.5,158.5,0.9,-0.03156239538820615
537,geo_209,86.5,158.5,0.95,-0.030551646069096695
538,geo_209,86.5,158.5,0.99,-0.01655848227980007
539,geo_210,86.5,162.5,0.9,-0.014525306794905967
540,geo_210,86.5,162.5,0.95,-0.006182356789656392
541,geo_210,86.5,162.5,0.99,0.001043839212213165
542,geo_211,86.5,166.5,0.9,-0.052142980915867436
543,geo_211,86.5,166.5,0.95,-0.04260968049429207
544,geo_211,86.5,166.5,0.99,-0.06673666578077406
545,geo_212,86.5,170.5,0.9,0.0013611921377062117
546,geo_212,86.5,170.5,0.95,0.015065145366356232
547,geo_212,86.5,170.5,0.99,0.030039564967322407
548,geo_213,86.5,174.5,0.9,0.01033052633933754
549,geo_213,86.5,174.5,0.95,0.019184244959801193
550,geo_213,86.5,174.5,0.99,0.04360705731566784
551,geo_214,86.5,178.5,0.9,0.05379289059670481
552,geo_214,86.5,178.5,0.95,0.05153489014554697
553,geo_214,86.5,178.5,0.99,0.05709470520896339
554,geo_215,86.5,182.5,0.9,0.11943034213268983
555,geo_215,86.5,182.5,0.95,0.11606548570279768
556,geo_215,86.5,182.5,0.99,0.0704412869632394
557,geo_216,86.5,186.5,0.9,0.08327049316405319
558,geo_216,86.5,186.5,0.95,0.08076938781230825
559,geo_216,86.5,186.5,0.99,0.03130204194955415
560,geo_217,86.5,190.5,0.9,0.0966669828645367
561,geo_217,86.5,190.5,0.95,0.08401883573659423
562,geo_217,86.5,190.5,0.99,0.07174880108881286
563,geo_218,86.5,194.5,0.9,0.07293327508618234
564,geo_218,86.5,194.5,0.95,0.07211685849524896
565,geo_218,86.5,194.5,0.99,0.06883161844857104
566,geo_219,86.5,198.5,0.9,0.03868389627147156
567,geo_219,86.5,198.5,0.95,0.03489576174486291
568,geo_219,86.5,198.5,0.99,0.022511722424946923
569,geo_220,86.5,202.5,0.9,0.0116729193097369
570,geo_220,86.5,202.5,0.95,-0.0013303948495358335
571,geo_220,86.5,202.5,0.99,-0.02501763093934789
572,geo_221,86.5,206.5,0.9,0.04813879887728857
573,geo_221,86.5,206.5,0.95,0.049835549523755254
574,geo_221,86.5,206.5,0.99,0.04472307454574327
575,geo_222,86.5,210.5,0.9,0.08627964073726213
576,geo_222,86.5,210.5,0.95,0.09010123239469145
577,geo_222,86.5,210.5,0.99,0.09007532010428096
578,geo_223,86.5,214.5,0.9,0.08684773316002938
579,geo_223,86.5,214.5,0.95,0.09747533649943589
580,geo_223,86.5,214.5,0.99,0.12199304566282945
581,geo_224,86.5,218.5,0.9,0.07378518389188027
582,geo_224,86.5,218.5,0.95,0.08143145717088117
583,geo_224,86.5,218.5,0.99,0.08492651878689075
584,geo_225,86.5,222.5,0.9,0.07005539479985473
585,geo_225,86.5,222.5,0.95,0.08291732881605572
586,geo_225,86.5,222.5,0.99,0.11159576078802282
587,geo_226,86.5,226.5,0.9,0.09708827145137494
588,geo_226,86.5,226.5,0.95,0.11450435563414593
589,geo_226,86.5,226.5,0.99,0.14602994443303852
590,geo_227,86.5,230.5,0.9,0.09895180071383151
591,geo_227,86.5,230.5,0.95,0.1103227121588672
592,geo_227,86.5,230.5,0.99,0.1272312756116246
593,geo_228,86.5,234.5,0.9,0.10330540326879573
594,geo_228,86.5,234.5,0.95,0.121101931638885
595,geo_228,86.5,234.5,0.99,0.14492071696664569
596,geo_229,86.5,238.5,0.9,0.12419566414560869
597,geo_229,86.5,238.5,0.95,0.13599852696398856
598,geo_229,86.5,238.5,0.99,0.14913675385392175
599,geo_230,86.5,242.5,0.9,0.12567964516165825
600,geo_230,86.5,242.5,0.95,0.147524748023582
601,geo_230,86.5,242.5,0.99,0.19482242058170918
602,geo_231,86.5,246.5,0.9,0.1389429798184635
603,geo_231,86.5,246.5,0.95,0.15901644139136564
604,geo_231,86.5,246.5,0.99,0.20079984627748307
605,geo_232,86.5,250.5,0.9,0.17471084735793374
606,geo_232,86.5,250.5,0.95,0.19826323068874158
607,geo_232,86.5,250.5,0.99,0.2240446416236324
608,geo_233,86.5,254.5,0.9,0.17377137236733264
609,geo_233,86.5,254.5,0.95,0.20433996998429513
610,geo_233,86.5,254.5,0.99,0.23504590589116636
611,geo_234,86.5,258.5,0.9,0.12471092514921316
612,geo_234,86.5,258.5,0.95,0.1627986342923944
613,geo_234,86.5,258.5,0.99,0.22205024783506427
614,geo_235,86.5,262.5,0.9,0.12314515735727297
615,geo_235,86.5,262.5,0.95,0.14458598208046336
616,geo_235,86.5,262.5,0.99,0.17281545560416836
617,geo_236,86.5,266.5,0.9,0.1098720280726396
618,geo_236,86.5,266.5,0.95,0.14892713603073016
619,geo_236,86.5,266.5,0.99,0.16034046405327237
620,geo_237,86.5,270.5,0.9,0.15658252362458291
621,geo_237,86.5,270.5,0.95,0.21611933910569137
622,geo_237,86.5,270.5,0.99,0.2441348883810602
623,geo_238,86.5,274.5,0.9,0.09658295991586262
624,geo_238,86.5,274.5,0.95,0.1468627471945509
625,geo_238,86.5,274.5,0.99,0.1735878429567451
626,geo_239,86.5,282.5,0.9,0.13094979402961093
627,geo_239,86.5,282.5,0.95,0.14943676095114386
628,geo_239,86.5,282.5,0.99,0.21091346082717644
629,geo_240,86.5,278.5,0.9,0.106118564587788
630,geo_240,86.5,278.5,0.95,0.16172184143319712
631,geo_240,86.5,278.5,0.99,0.22753445227629432
632,geo_241,86.5,286.5,0.9,0.11919471343529706
633,geo_241,86.5,286.5,0.95,0.1328140144939822
634,geo_241,86.5,286.5,0.99,0.1861426396472091
635,geo_242,86.5,294.5,0.9,-0.011647500735247677
636,geo_242,86.5,294.5,0.95,0.038859817118944026
637,geo_242,86.5,294.5,0.99,0.07457346903860249
638,geo_243,86.5,290.5,0.9,0.03695367243527418
639,geo_243,86.5,290.5,0.95,0.0470769645560226
640,geo_243,86.5,290.5,0.99,0.07787104272451675
641,geo_244,90.5,54.5,0.9,-0.016094630511081856
642,geo_244,90.5,54.5,0.95,-0.02535050122493883
643,geo_244,90.5,54.5,0.99,-0.039280245407354156
644,geo_245,90.5,58.5,0.9,-0.006911915254223876
645,geo_245,90.5,58.5,0.95,-0.019911085156781028
646,geo_245,90.5,58.5,0.99,-0.06276998391694799
647,geo_246,90.5,62.5,0.9,0.0005332182433682615
648,geo_246,90.5,62.5,0.95,0.01642437780202994
649,geo_246,90.5,62.5,0.99,0.006149255015020497
650,geo_247,90.5,66.5,0.9,-0.03364013023227978
651,geo_247,90.5,66.5,0.95,-0.03710364809943756
652,geo_247,90.5,66.5,0.99,-0.051970854411771454
653,geo_248,90.5,74.5,0.9,0.015245205162705696
654,geo_248,90.5,74.5,0.95,0.024637407541513057
655,geo_248,90.5,74.5,0.99,0.02250286624165391
656,geo_249,90.5,70.5,0.9,-0.030608775431922555
657,geo_249,90.5,70.5,0.95,-0.03381502824871199
658,geo_249,90.5,70.5,0.99,-0.05204756548102807
659,geo_250,90.5,78.5,0.9,0.012292081593783342
660,geo_250,90.5,78.5,0.95,0.025082860826032793
661,geo_250,90.5,78.5,0.99,0.011021213907586563
662,geo_251,90.5,82.5,0.9,0.020468208316013634
663,geo_251,90.5,82.5,0.95,0.028834878995803236
664,geo_251,90.5,82.5,0.99,0.0323721919094046
665,geo_252,90.5,86.5,0.9,0.015102747927574808
666,geo_252,90.5,86.5,0.95,0.02312319654185957
667,geo_252,90.5,86.5,0.99,0.04486388997544237
668,geo_253,90.5,90.5,0.9,0.011296611409880523
669,geo_253,90.5,90.5,0.95,0.014200109663959798
670,geo_253,90.5,90.5,0.99,0.014285218886356012
671,geo_254,90.5,98.5,0.9,0.02453540071502564
672,geo_254,90.5,98.5,0.95,0.023342019837564797
673,geo_254,90.5,98.5,0.99,0.0265186107899804
674,geo_255,90.5,94.5,0.9,0.02041891736609696
675,geo_255,90.5,94.5,0.95,0.0329860532025618
676,geo_255,90.5,94.5,0.99,0.04745669826276421
677,geo_256,90.5,102.5,0.9,0.034336570362269725
678,geo_256,90.5,102.5,0.95,0.03792546703538877
679,geo_256,90.5,102.5,0.99,0.02901218985609308
680,geo_257,90.5,106.5,0.9,0.05029922076446748
681,geo_257,90.5,106.5,0.95,0.0419941056934207
682,geo_257,90.5,106.5,0.99,0.03464582695951293
683,geo_258,90.5,110.5,0.9,0.06722894702422862
684,geo_258,90.5,110.5,0.95,0.0702605587102444
685,geo_258,90.5,110.5,0.99,0.06175356292464029
686,geo_259,90.5,114.5,0.9,0.08347744078632363
687,geo_259,90.5,114.5,0.95,0.07270674706394055
688,geo_259,90.5,114.5,0.99,0.031772089658166275
689,geo_260,90.5,118.5,0.9,0.11427889643768385
690,geo_260,90.5,118.5,0.95,0.09969641016699213
691,geo_260,90.5,118.5,0.99,0.047315708392565395
692,geo_261,90.5,122.5,0.9,0.16572382851346215
693,geo_261,90.5,122.5,0.95,0.16100531413219193
694,geo_261,90.5,122.5,0.99,0.14020817452810852
695,geo_262,90.5,126.5,0.9,0.15594802417956366
696,geo_262,90.5,126.5,0.95,0.13438427807578246
697,geo_262,90.5,126.5,0.99,0.031691589270136475
698,geo_263,90.5,134.5,0.9,-0.034501242249699346
699,geo_263,90.5,134.5,0.95,-0.03683229265034495
700,geo_263,90.5,134.5,0.99,-0.02540312528124418
701,geo_264,90.5,130.5,0.9,0.07396083894418941
702,geo_264,90.5,130.5,0.95,0.07198382541688386
703,geo_264,90.5,130.5,0.99,-0.012165438530707886
704,geo_265,90.5,138.5,0.9,-0.04925131761307784
705,geo_265,90.5,138.5,0.95,-0.0441099540338825
706,geo_265,90.5,138.5,0.99,-0.030866789451898705
707,geo_266,90.5,142.5,0.9,-0.04257678865032664
708,geo_266,90.5,142.5,0.95,-0.026751573471589074
709,geo_266,90.5,142.5,0.99,0.011498387016506267
710,geo_267,90.5,146.5,0.9,0.01171311680204925
711,geo_267,90.5,146.5,0.95,0.016417895332988625
712,geo_267,90.5,146.5,0.99,0.03490350988972438
713,geo_268,90.5,150.5,0.9,0.00895449822493864
714,geo_268,90.5,150.5,0.95,0.02426448896949052
715,geo_268,90.5,150.5,0.99,0.07529770585094636
716,geo_269,90.5,154.5,0.9,0.028198326056905428
717,geo_269,90.5,154.5,0.95,0.03975977389537569
718,geo_269,90.5,154.5,0.99,0.09211080611548951
719,geo_270,90.5,158.5,0.9,-0.017112113779775156
720,geo_270,90.5,158.5,0.95,-0.011589681082979676
721,geo_270,90.5,158.5,0.99,0.008064015534409306
722,geo_271,90.5,162.5,0.9,-0.03574348401096525
723,geo_271,90.5,162.5,0.95,-0.036694359129297235
724,geo_271,90.5,162.5,0.99,-0.04011349145195732
725,geo_272,90.5,166.5,0.9,0.018691265174840512
726,geo_272,90.5,166.5,0.95,0.025018245909865934
727,geo_272,90.5,166.5,0.99,0.0468253687159684
728,geo_273,90.5,170.5,0.9,0.010125753902295632
729,geo_273,90.5,170.5,0.95,0.007597574669984373
730,geo_273,90.5,170.5,0.99,-0.007735226787461152
731,geo_274,90.5,174.5,0.9,0.011576750582109059
732,geo_274,90.5,174.5,0.95,0.0026795450677191877
733,geo_274,90.5,174.5,0.99,-0.01286814204258943
734,geo_275,90.5,182.5,0.9,0.09355613556145749
735,geo_275,90.5,182.5,0.95,0.09341712436355187
736,geo_275,90.5,182.5,0.99,0.03961488037710244
737,geo_276,90.5,178.5,0.9,0.0737989880898006
738,geo_276,90.5,178.5,0.95,0.0653142614698001
739,geo_276,90.5,178.5,0.99,0.020352033272913884
740,geo_277,90.5,186.5,0.9,0.06511050735144935
741,geo_277,90.5,186.5,0.95,0.058392346622617074
742,geo_277,90.5,186.5,0.99,0.04248568698342339
743,geo_278,90.5,190.5,0.9,0.026114906073726858
744,geo_278,90.5,190.5,0.95,0.02340924759240564
745,geo_278,90.5,190.5,0.99,0.0033422821712826324
746,geo_279,90.5,194.5,0.9,0.026839100067933434
747,geo_279,90.5,194.5,0.95,0.02325222586352568
748,geo_279,90.5,194.5,0.99,0.01381714764784138
749,geo_280,90.5,198.5,0.9,0.010045933250479193
750,geo_280,90.5,198.5,0.95,0.002898835459328572
751,geo_280,90.5,198.5,0.99,-0.014225571536811546
752,geo_281,90.5,202.5,0.9,-0.009891731663555864
753,geo_281,90.5,202.5,0.95,-0.019468010541238763
754,geo_281,90.5,202.5,0.99,-0.024676236237431683
755,geo_282,90.5,206.5,0.9,-0.013987963843823255
756,geo_282,90.5,206.5,0.95,-0.01540056662101201
757,geo_282,90.5,206.5,0.99,-0.02698650931913577
758,geo_283,90.5,210.5,0.9,-0.008972817396142457
759,geo_283,90.5,210.5,0.95,-0.00873569651660001
760,geo_283,90.5,210.5,0.99,0.0006952051548907183
761,geo_284,90.5,214.5,0.9,0.022627379597473456
762,geo_284,90.5,214.5,0.95,0.022049430006272883
763,geo_284,90.5,214.5,0.99,0.028128847494887987
764,geo_285,90.5,218.5,0.9,0.0436031273428462
765,geo_285,90.5,218.5,0.95,0.04403928932859347
766,geo_285,90.5,218.5,0.99,0.04017474975219221
767,geo_286,90.5,222.5,0.9,0.04148610250219042
768,geo_286,90.5,222.5,0.95,0.04756627179504569
769,geo_286,90.5,222.5,0.99,0.045731585292769966
770,geo_287,90.5,226.5,0.9,0.07184277531698766
771,geo_287,90.5,226.5,0.95,0.07921266814418954
772,geo_287,90.5,226.5,0.99,0.0964622474041158
773,geo_288,90.5,230.5,0.9,0.07244992793675652
774,geo_288,90.5,230.5,0.95,0.08481985224660687
775,geo_288,90.5,230.5,0.99,0.10772427712339622
776,geo_289,90.5,234.5,0.9,0.09278118503881731
777,geo_289,90.5,234.5,0.95,0.10515201210586075
778,geo_289,90.5,234.5,0.99,0.1338808271372154
779,geo_290,90.5,238.5,0.9,0.13039277183272802
780,geo_290,90.5,238.5,0.95,0.1401318994633283
781,geo_290,90.5,238.5,0.99,0.16584494119280285
782,geo_291,90.5,242.5,0.9,0.097285231780495
783,geo_291,90.5,242.5,0.95,0.08138022068893613
784,geo_291,90.5,242.5,0.99,0.030782231776782173
785,geo_292,90.5,246.5,0.9,0.15403137716734436
786,geo_292,90.5,246.5,0.95,0.17794339411655538
787,geo_292,90.5,246.5,0.99,0.20460814116966755
788,geo_293,90.5,250.5,0.9,0.07639468474425168
789,geo_293,90.5,250.5,0.95,0.10453242049729837
790,geo_293,90.5,250.5,0.99,0.15611619027872722
791,geo_294,90.5,254.5,0.9,0.05598874015263875
792,geo_294,90.5,254.5,0.95,0.09064459192824012
793,geo_294,90.5,254.5,0.99,0.14346318717415296
794,geo_295,90.5,258.5,0.9,0.06398398464644736
795,geo_295,90.5,258.5,0.95,0.10317737367605107
796,geo_295,90.5,258.5,0.99,0.14675119052610416
797,geo_296,90.5,262.5,0.9,0.05901006780963232
798,geo_296,90.5,262.5,0.95,0.10373931207486947
799,geo_296,90.5,262.5,0.99,0.13992834384291863
800,geo_297,90.5,266.5,0.9,0.05248929300026421
801,geo_297,90.5,266.5,0.95,0.07718029621273631
802,geo_297,90.5,266.5,0.99,0.10734361560510974
803,geo_298,90.5,270.5,0.9,0.08049478259350183
804,geo_298,90.5,270.5,0.95,0.1024022987983211
805,geo_298,90.5,270.5,0.99,0.1366370480305406
806,geo_299,90.5,278.5,0.9,0.1230742110609536
807,geo_299,90.5,278.5,0.95,0.13060973237662077
808,geo_299,90.5,278.5,0.99,0.14856435038671623
809,geo_300,90.5,274.5,0.9,0.12040242054605216
810,geo_300,90.5,274.5,0.95,0.1378029139175071
811,geo_300,90.5,274.5,0.99,0.14045358534346272
812,geo_301,90.5,282.5,0.9,0.10727973904014737
813,geo_301,90.5,282.5,0.95,0.11559254434382953
814,geo_301,90.5,282.5,0.99,0.1005820827776237
815,geo_302,90.5,286.5,0.9,0.04199011602638182
816,geo_302,90.5,286.5,0.95,0.04209677707458608
817,geo_302,90.5,286.5,0.99,0.010268595080531275
818,geo_303,90.5,290.5,0.9,0.06412252024183673
819,geo_303,90.5,290.5,0.95,0.06968353560778301
820,geo_303,90.5,290.5,0.99,0.09561309256925109
821,geo_304,90.5,294.5,0.9,0.03304642798278343
822,geo_304,90.5,294.5,0.95,0.050379395837196375
823,geo_304,90.5,294.5,0.99,0.076212175073171
824,geo_305,94.5,54.5,0.9,0.06810832149569744
825,geo_305,94.5,54.5,0.95,0.058784740492852275
826,geo_305,94.5,54.5,0.99,-0.0028242493878349317
827,geo_306,94.5,62.5,0.9,-0.021052760360524354
828,geo_306,94.5,62.5,0.95,-0.01970062322431539
829,geo_306,94.5,62.5,0.99,-0.042709954779776016
830,geo_307,94.5,58.5,0.9,0.022091483307858206
831,geo_307,94.5,58.5,0.95,0.00639159479516286
832,geo_307,94.5,58.5,0.99,-0.037132806269071894
833,geo_308,94.5,66.5,0.9,0.016728392090017127
834,geo_308,94.5,66.5,0.95,0.015923527158387275
835,geo_308,94.5,66.5,0.99,0.013329429871448849
836,geo_309,94.5,70.5,0.9,0.04235918999723718
837,geo_309,94.5,70.5,0.95,0.041427379322597276
838,geo_309,94.5,70.5,0.99,0.018991023978850136
839,geo_310,94.5,74.5,0.9,0.020097297748830865
840,geo_310,94.5,74.5,0.95,0.024456328708192462
841,geo_310,94.5,74.5,0.99,0.026054317182847946
842,geo_311,94.5,78.5,0.9,0.0024373140587917036
843,geo_311,94.5,78.5,0.95,-0.004198125296797854
844,geo_311,94.5,78.5,0.99,-0.07139763105558083
845,geo_312,94.5,82.5,0.9,-0.02655761735973142
846,geo_312,94.5,82.5,0.95,-0.022270663590265173
847,geo_312,94.5,82.5,0.99,-0.03707158161088622
848,geo_313,94.5,86.5,0.9,-0.00766672695291174
849,geo_313,94.5,86.5,0.95,-0.01564676057669142
850,geo_313,94.5,86.5,0.99,-0.01734987985960606
851,geo_314,94.5,90.5,0.9,-0.009658612761912527
852,geo_314,94.5,90.5,0.95,-0.015570138561386065
853,geo_314,94.5,90.5,0.99,-0.003907724556296664
854,geo_315,94.5,94.5,0.9,0.009641398697098645
855,geo_315,94.5,94.5,0.95,0.0036420730178805052
856,geo_315,94.5,94.5,0.99,0.02650038968530602
857,geo_316,94.5,98.5,0.9,0.02792359732056228
858,geo_316,94.5,98.5,0.95,0.033567232491950226
859,geo_316,94.5,98.5,0.99,0.01892162209438894
860,geo_317,94.5,102.5,0.9,0.05395659028374424
861,geo_317,94.5,102.5,0.95,0.05968416985860266
862,geo_317,94.5,102.5,0.99,0.04605662578689036
863,geo_318,94.5,106.5,0.9,0.13472431089784914
864,geo_318,94.5,106.5,0.95,0.12485576922678913
865,geo_318,94.5,106.5,0.99,0.10134633733900457
866,geo_319,94.5,110.5,0.9,0.13189431884728653
867,geo_319,94.5,110.5,0.95,0.12941403223586692
868,geo_319,94.5,110.5,0.99,0.0689094749548479
869,geo_320,94.5,114.5,0.9,0.07608671171669311
870,geo_320,94.5,114.5,0.95,0.06751310832588672
871,geo_320,94.5,114.5,0.99,0.04312886188134221
872,geo_321,94.5,118.5,0.9,0.14263732741554289
873,geo_321,94.5,118.5,0.95,0.1265669995966818
874,geo_321,94.5,118.5,0.99,0.10654805092502455
875,geo_322,94.5,122.5,0.9,0.13455056078066188
876,geo_322,94.5,122.5,0.95,0.12912101993780364
877,geo_322,94.5,122.5,0.99,0.08869217446326581
878,geo_323,94.5,126.5,0.9,0.07276166809851184
879,geo_323,94.5,126.5,0.95,0.05547737906953899
880,geo_323,94.5,126.5,0.99,-0.003795441081247186
881,geo_324,94.5,130.5,0.9,0.009040607310375093
882,geo_324,94.5,130.5,0.95,0.006645394994880971
883,geo_324,94.5,130.5,0.99,0.020274217750345033
884,geo_325,94.5,134.5,0.9,-0.036631316402603635
885,geo_325,94.5,134.5,0.95,-0.03828767692184804
886,geo_325,94.5,134.5,0.99,-0.05388114997292222
887,geo_326,94.5,138.5,0.9,-0.005311975790105623
888,geo_326,94.5,138.5,0.95,0.0015597204342706408
889,geo_326,94.5,138.5,0.99,0.008709868280943056
890,geo_327,94.5,142.5,0.9,0.036160549291240865
891,geo_327,94.5,142.5,0.95,0.055474393415457755
892,geo_327,94.5,142.5,0.99,0.09160093482301744
893,geo_328,94.5,150.5,0.9,0.009793426671920716
894,geo_328,94.5,150.5,0.95,0.013500545333639487
895,geo_328,94.5,150.5,0.99,-0.009108176087945175
896,geo_329,94.5,146.5,0.9,0.03987419254493918
897,geo_329,94.5,146.5,0.95,0.0519181648165212
898,geo_329,94.5,146.5,0.99,0.044356325266576756
899,geo_330,94.5,154.5,0.9,-0.0069388977941405435
900,geo_330,94.5,154.5,0.95,0.0024565965882574633
901,geo_330,94.5,154.5,0.99,-0.0038854431982892623
902,geo_331,94.5,158.5,0.9,-0.004256890680396629
903,geo_331,94.5,158.5,0.95,-0.010389751103087161
904,geo_331,94.5,158.5,0.99,-0.01706375713125088
905,geo_332,94.5,162.5,0.9,0.008573430935255507
906,geo_332,94.5,162.5,0.95,0.008608693243490726
907,geo_332,94.5,162.5,0.99,-0.0027656068688398233
908,geo_333,94.5,166.5,0.9,-0.009294595936008168
909,geo_333,94.5,166.5,0.95,-0.013243627163533592
910,geo_333,94.5,166.5,0.99,-0.027708301979240263
911,geo_334,94.5,174.5,0.9,0.02086901397759046
912,geo_334,94.5,174.5,0.95,0.012875760462926971
913,geo_334,94.5,174.5,0.99,-0.005178068521893019
914,geo_335,94.5,170.5,0.9,-0.029799085176851203
915,geo_335,94.5,170.5,0.95,-0.03056355555618277
916,geo_335,94.5,170.5,0.99,-0.03433491973023958
917,geo_336,94.5,178.5,0.9,0.03667729201478299
918,geo_336,94.5,178.5,0.95,0.017811175039355767
919,geo_336,94.5,178.5,0.99,-0.026092599282626916
920,geo_337,94.5,182.5,0.9,0.0627148986630603
921,geo_337,94.5,182.5,0.95,0.0480245241405683
922,geo_337,94.5,182.5,0.99,0.029359773636226924
923,geo_338,94.5,186.5,0.9,0.05438370064542488
924,geo_338,94.5,186.5,0.95,0.03824501856290649
925,geo_338,94.5,186.5,0.99,0.032801458537528035
926,geo_339,94.5,190.5,0.9,0.031925600898323366
927,geo_339,94.5,190.5,0.95,0.018404796012544557
928,geo_339,94.5,190.5,0.99,0.00864472623779291
929,geo_340,94.5,202.5,0.9,-0.0024063383982519696
930,geo_340,94.5,202.5,0.95,-0.003179318838634873
931,geo_340,94.5,202.5,0.99,-0.0011062995879653106
932,geo_341,94.5,194.5,0.9,0.021273349464861493
933,geo_341,94.5,194.5,0.95,0.01564591259264907
934,geo_341,94.5,194.5,0.99,0.0038805996763440903
935,geo_342,94.5,198.5,0.9,0.01123975364097012
936,geo_342,94.5,198.5,0.95,0.013693733193856748
937,geo_342,94.5,198.5,0.99,0.01964538887461914
938,geo_343,94.5,206.5,0.9,-0.0071309553776535434
939,geo_343,94.5,206.5,0.95,-0.005894680972271673
940,geo_343,94.5,206.5,0.99,-0.00648820319896904
941,geo_344,94.5,210.5,0.9,-0.008135498512361112
942,geo_344,94.5,210.5,0.95,-0.009100926920208897
943,geo_344,94.5,210.5,0.99,-0.02189357315922499
944,geo_345,94.5,214.5,0.9,-0.011823340117559606
